achievements,activity.id,activity.resource_state,athlete.id,athlete.resource_state,average_cadence,average_heartrate,average_watts,device_watts,distance,elapsed_time,end_index,hidden,id,max_heartrate,moving_time,name,pr_rank,resource_state,segment.activity_type,segment.average_grade,segment.city,segment.climb_category,segment.country,segment.distance,segment.elevation_high,segment.elevation_low,segment.end_latitude,segment.end_latlng,segment.end_longitude,segment.hazardous,segment.id,segment.maximum_grade,segment.name,segment.private,segment.resource_state,segment.starred,segment.start_latitude,segment.start_latlng,segment.start_longitude,segment.state,start_date,start_date_local,start_index
[],3233145374,1,14175897,1,,,0.0,False,1979.3,515,5080,False,2700675149253454739,,0,Herrgott Rd - Ament to Boomer,,2,Ride,-0.3,Wallenstein,0,Canada,1979.3,393.8,382.8,43.541884,"[43.541884, -80.64912]",-80.64912,False,5331960,5.8,Herrgott Rd - Ament to Boomer,False,2,False,43.559617,"[43.559617, -80.646177]",-80.646177,ON,2020-03-29T20:55:54Z,2020-03-29T16:55:54Z,4565
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",3233145374,1,14175897,1,,,0.0,False,6399.6,988,6866,False,2700675149253454761,,0,red lobster,2.0,2,Ride,-0.4,Saint Clements,0,Canada,6399.6,379.0,353.1,43.516426,"[43.516426, -80.572045]",-80.572045,False,10074367,5.9,red lobster,False,2,False,43.522965,"[43.522965, -80.650771]",-80.650771,Ontario,2020-03-29T21:17:47Z,2020-03-29T17:17:47Z,5878
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",3233145374,1,14175897,1,,,0.0,False,1495.5,264,7210,False,2700675149253454779,,0,Apple Grove SB,2.0,2,Ride,-0.5,Waterloo,0,Canada,1495.5,386.4,374.2,43.508319,"[43.508319, -80.557128]",-80.557128,False,15299701,4.3,Apple Grove SB,False,2,False,43.514977,"[43.514977, -80.565939]",-80.565939,Ontario,2020-03-29T21:35:35Z,2020-03-29T17:35:35Z,6946
[],3233145374,1,14175897,1,,,0.0,False,694.1,117,8097,False,2700675149253454811,,0,Westmount NF->Bearinger,,2,Ride,-1.4,Waterloo,0,Canada,694.1,283.8,273.8,43.483672,"[43.483672, -80.565599]",-80.565599,False,7097966,1.5,Westmount NF->Bearinger,False,2,False,43.489293,"[43.489293, -80.567792]",-80.567792,ON,2020-03-29T21:52:49Z,2020-03-29T17:52:49Z,7980
[],3233145374,1,14175897,1,,,0.0,False,1143.45,302,8401,False,2700675149253454829,,0,Bearinger Trail EW,,2,Ride,0.7,Waterloo,0,Canada,1143.45,356.1,341.9,43.475479195991625,"[43.475479195991625, -80.57366223491432]",-80.57366223491432,False,1208336,5.8,Bearinger Trail EW,False,2,False,43.48358559378484,"[43.48358559378484, -80.56581866634858]",-80.56581866634858,ON,2020-03-29T21:54:48Z,2020-03-29T17:54:48Z,8099
[],3229753727,1,14175897,1,65.6,,75.8,True,1444.6,213,222,False,81128008993,,213,Green Park Wang,,2,VirtualRide,0.0,London,0,United Kingdom,1444.6,16.0,11.6,51.502265,"[51.502265, -0.139785]",-0.139785,False,13891301,1.9,Green Park Wang,False,2,False,51.501546,"[51.501546, -0.140207]",-0.140207,England,2020-03-29T00:56:37Z,2020-03-28T20:56:37Z,9
[],3229753727,1,14175897,1,64.9,,75.9,True,659.8,107,129,False,81128008897,,107,Constitutional Hill Drag,,2,VirtualRide,0.5,London,0,United Kingdom,659.8,15.8,11.6,51.502424,"[51.502424, -0.149787]",-0.149787,False,22493281,1.4,Constitutional Hill Drag,False,2,False,51.5021,"[51.5021, -0.140497]",-0.140497,England,2020-03-29T00:56:50Z,2020-03-28T20:56:50Z,22
"[{'type_id': 3, 'type': 'pr', 'rank': 3}]",3229753727,1,14175897,1,74.5,,91.1,True,4881.7,711,744,False,81128009537,,711,London Flat 3 mi TT,3.0,2,VirtualRide,0.3,,0,,4881.7,31.4,11.6,51.506835,"[51.506835, -0.142519]",-0.142519,False,19962638,4.4,London Flat 3 mi TT,False,2,False,51.502061,"[51.502061, -0.141369]",-0.141369,,2020-03-29T00:57:01Z,2020-03-28T20:57:01Z,33
[],3229753727,1,14175897,1,65.2,,76.0,True,397.0,66,100,False,81128008881,,66,3R 100 Final Sprint,,2,VirtualRide,0.5,,0,,397.0,14.4,11.6,51.502517,"[51.502517, -0.147192]",-0.147192,False,19868747,1.3,3R 100 Final Sprint,False,2,False,51.502292,"[51.502292, -0.141488]",-0.141488,,2020-03-29T00:57:02Z,2020-03-28T20:57:02Z,34
[],3229753727,1,14175897,1,66.5,,78.0,True,368.5,72,135,False,81128008917,,72,After sprint to corner,,2,VirtualRide,1.0,London,0,United Kingdom,368.5,16.0,12.4,51.502571,"[51.502571, -0.149554]",-0.149554,False,14065249,1.1,After sprint to corner,False,2,False,51.502383,"[51.502383, -0.144282]",-0.144282,England,2020-03-29T00:57:31Z,2020-03-28T20:57:31Z,63
[],3229753727,1,14175897,1,69.1,,79.4,True,1023.1,159,330,False,81128009161,,159,Last 1000meters,,2,VirtualRide,0.6,London,0,United Kingdom,1023.1,19.8,11.6,51.505302,"[51.505302, -0.132333]",-0.132333,False,19483786,1.8,Last 1000meters,False,2,False,51.502534,"[51.502534, -0.145564]",-0.145564,England,2020-03-29T00:59:19Z,2020-03-28T20:59:19Z,171
[],3229753727,1,14175897,1,68.2,,78.3,True,522.0,83,290,False,81128009015,,83,LAST 500 METERS - LONDON CLASSIQUE,,2,VirtualRide,0.9,London,0,United Kingdom,522.0,17.0,12.4,51.504271,"[51.504271, -0.134823]",-0.134823,False,21422741,1.3,LAST 500 METERS - LONDON CLASSIQUE,False,2,False,51.502361,"[51.502361, -0.141297]",-0.141297,England,2020-03-29T00:59:55Z,2020-03-28T20:59:55Z,207
[],3229753727,1,14175897,1,71.0,,84.0,True,923.7,165,386,False,81128009191,,165,The Mall to the Arch,,2,VirtualRide,1.3,London,0,United Kingdom,923.7,24.4,12.4,51.506754,"[51.506754, -0.128753]",-0.128753,False,19502386,3.0,The Mall to the Arch,False,2,False,51.50225,"[51.50225, -0.139908]",-0.139908,England,2020-03-29T01:00:09Z,2020-03-28T21:00:09Z,221
[],3229753727,1,14175897,1,69.4,,80.2,True,516.7,89,313,False,81128009137,,89,The Mall - The King George,,2,VirtualRide,1.2,London,0,United Kingdom,516.7,18.6,12.6,51.504866,"[51.504866, -0.133398]",-0.133398,False,12918026,1.4,The Mall - The King George,False,2,False,51.502318,"[51.502318, -0.139625]",-0.139625,England,2020-03-29T01:00:12Z,2020-03-28T21:00:12Z,224
[],3229753727,1,14175897,1,69.0,,80.5,True,320.3,55,290,True,81128009071,,55,LAST 300 METERS,,2,VirtualRide,1.1,London,0,United Kingdom,320.3,17.0,13.4,51.504271,"[51.504271, -0.134823]",-0.134823,False,21422776,1.3,LAST 300 METERS,False,2,False,51.502699,"[51.502699, -0.138658]",-0.138658,England,2020-03-29T01:00:23Z,2020-03-28T21:00:23Z,235
[],3229753727,1,14175897,1,70.5,,81.0,True,194.4,35,292,False,81128009099,,35,The Mall Sprint Reverse (Zwift Insider verified),,2,VirtualRide,1.1,London,0,United Kingdom,194.4,17.0,14.8,51.504314,"[51.504314, -0.134728]",-0.134728,False,12749402,1.9,The Mall Sprint Reverse (Zwift Insider verified),False,2,False,51.503364,"[51.503364, -0.137075]",-0.137075,England,2020-03-29T01:00:45Z,2020-03-28T21:00:45Z,257
[],3229753727,1,14175897,1,73.3,,92.8,True,957.4,154,446,False,81128009233,,154,Reverse Kilo,,2,VirtualRide,0.8,London,0,United Kingdom,957.4,24.8,17.0,51.509169,"[51.509169, -0.124707]",-0.124707,False,16966385,4.2,Reverse Kilo,False,2,False,51.504298,"[51.504298, -0.134711]",-0.134711,England,2020-03-29T01:01:20Z,2020-03-28T21:01:20Z,292
[],3229753727,1,14175897,1,74.9,,92.5,True,171.2,31,392,False,81128009209,,31,Big Block Zone,,2,VirtualRide,1.2,London,0,United Kingdom,171.2,24.4,22.4,51.506954,"[51.506954, -0.128329]",-0.128329,False,13978766,3.5,Big Block Zone,False,2,False,51.50611,"[51.50611, -0.130386]",-0.130386,England,2020-03-29T01:02:29Z,2020-03-28T21:02:29Z,361
[],3229753727,1,14175897,1,78.3,,102.0,True,1155.8,143,553,False,81128009407,,143,Strand Out-n-Back,,2,VirtualRide,-0.0,London,0,United Kingdom,1155.8,24.6,24.2,51.50764,"[51.50764, -0.127082]",-0.127082,False,19833805,0.7,Strand Out-n-Back,False,2,False,51.507736,"[51.507736, -0.127319]",-0.127319,England,2020-03-29T01:03:18Z,2020-03-28T21:03:18Z,410
[],3229753727,1,14175897,1,77.6,,102.1,True,473.6,77,489,False,81128009287,,77,Trafalgar to the Savoy,,2,VirtualRide,0.1,London,0,United Kingdom,473.6,24.6,24.2,51.510451,"[51.510451, -0.121278]",-0.121278,False,16610605,0.6,Trafalgar to the Savoy,False,2,False,51.507913,"[51.507913, -0.126724]",-0.126724,England,2020-03-29T01:03:20Z,2020-03-28T21:03:20Z,412
[],3229753727,1,14175897,1,79.3,,101.2,True,468.0,61,516,False,81128009363,,61,U Flat STRAND Rd.,,2,VirtualRide,0.0,London,0,United Kingdom,468.0,24.6,24.6,51.509491,"[51.509491, -0.123951]",-0.123951,False,12915082,0.0,U Flat STRAND Rd.,False,2,False,51.509426,"[51.509426, -0.123716]",-0.123716,England,2020-03-29T01:04:03Z,2020-03-28T21:04:03Z,455
[],3229753727,1,14175897,1,79.1,,101.2,True,202.9,31,513,False,81128009345,,31,classique sprint,,2,VirtualRide,0.0,London,0,United Kingdom,202.9,24.6,24.6,51.509614,"[51.509614, -0.123702]",-0.123702,False,14019606,0.0,classique sprint,False,2,False,51.510612,"[51.510612, -0.121273]",-0.121273,England,2020-03-29T01:04:30Z,2020-03-28T21:04:30Z,482
[],3229753727,1,14175897,1,84.2,,110.0,True,7406.3,857,1421,False,81128010181,,857,Grosvenor Rd - Anti-clockwise,,2,VirtualRide,-0.1,London,0,United Kingdom,7406.3,31.4,11.2,51.494179,"[51.494179, -0.125184]",-0.125184,False,16064524,4.5,Grosvenor Rd - Anti-clockwise,False,2,False,51.507269,"[51.507269, -0.128203]",-0.128203,England,2020-03-29T01:05:52Z,2020-03-28T21:05:52Z,564
[],3229753727,1,14175897,1,80.7,,100.9,True,738.9,91,658,False,81128009457,,91,Cockspur and Pall Mall,,2,VirtualRide,-0.3,London,0,United Kingdom,738.9,24.8,22.2,51.505129,"[51.505129, -0.13807]",-0.13807,False,15153843,2.3,Cockspur and Pall Mall,False,2,False,51.507339,"[51.507339, -0.128549]",-0.128549,England,2020-03-29T01:05:55Z,2020-03-28T21:05:55Z,567
[],3229753727,1,14175897,1,85.4,,104.0,True,3252.9,397,967,False,81128009703,,397,short IP,,2,VirtualRide,-0.2,London,0,United Kingdom,3252.9,31.4,12.0,51.498209,"[51.498209, -0.161247]",-0.161247,False,15167856,4.1,short IP,False,2,False,51.507366,"[51.507366, -0.128837]",-0.128837,England,2020-03-29T01:05:58Z,2020-03-28T21:05:58Z,570
[],3229753727,1,14175897,1,84.5,,104.2,True,319.3,64,723,False,81128009483,,64,"St James's Street, Northbound",,2,VirtualRide,2.9,London,0,United Kingdom,319.3,31.4,22.0,51.507651,"[51.507651, -0.140535]",-0.140535,False,15153328,4.4,"St James's Street, Northbound",False,2,False,51.505183,"[51.505183, -0.138184]",-0.138184,England,2020-03-29T01:07:27Z,2020-03-28T21:07:27Z,659
"[{'type_id': 3, 'type': 'pr', 'rank': 3}]",3229753727,1,14175897,1,87.5,,105.1,True,1920.2,212,941,False,81128009583,,212,Piccadilly-Hans Express,3.0,2,VirtualRide,-0.4,London,0,United Kingdom,1920.2,30.8,12.0,51.499277,"[51.499277, -0.16407]",-0.16407,False,15251943,3.2,Piccadilly-Hans Express,False,2,False,51.507576,"[51.507576, -0.14093]",-0.14093,England,2020-03-29T01:08:37Z,2020-03-28T21:08:37Z,729
"[{'type_id': 3, 'type': 'pr', 'rank': 3}]",3229753727,1,14175897,1,87.9,,105.6,True,848.7,93,871,False,81128009557,,93,Hyde Park Underpass CCW,3.0,2,VirtualRide,-0.1,London,0,United Kingdom,848.7,21.8,12.0,51.502131,"[51.502131, -0.158077]",-0.158077,False,17623958,3.3,Hyde Park Underpass CCW,False,2,False,51.504614,"[51.504614, -0.146904]",-0.146904,England,2020-03-29T01:09:26Z,2020-03-28T21:09:26Z,778
"[{'type_id': 3, 'type': 'pr', 'rank': 3}]",3229753727,1,14175897,1,87.0,,103.5,True,991.9,132,941,False,81128009611,,132,Hyde Park Corner / Brompton Rise,3.0,2,VirtualRide,1.0,London,0,United Kingdom,991.9,22.4,12.0,51.499298,"[51.499298, -0.16403]",-0.16403,False,15153317,3.5,Hyde Park Corner / Brompton Rise,False,2,False,51.502871,"[51.502871, -0.151665]",-0.151665,England,2020-03-29T01:09:57Z,2020-03-28T21:09:57Z,809
"[{'type_id': 3, 'type': 'pr', 'rank': 3}]",3229753727,1,14175897,1,86.1,,101.9,True,863.8,93,986,False,81128009727,,93,Shopping anyone?,3.0,2,VirtualRide,-0.7,London,0,United Kingdom,863.8,22.6,15.0,51.497415,"[51.497415, -0.158908]",-0.158908,False,15153295,1.8,Shopping anyone?,False,2,False,51.501723,"[51.501723, -0.16015]",-0.16015,England,2020-03-29T01:11:21Z,2020-03-28T21:11:21Z,893
"[{'type_id': 3, 'type': 'pr', 'rank': 3}]",3229753727,1,14175897,1,86.4,,103.0,True,551.8,51,992,False,81128009759,,51,Zigzag sprint (Brompton Rd to Sloane St.),3.0,2,VirtualRide,-1.3,London,0,United Kingdom,551.8,22.6,15.0,51.496763,"[51.496763, -0.158773]",-0.158773,False,19606068,0.8,Zigzag sprint (Brompton Rd to Sloane St.),False,2,False,51.499304,"[51.499304, -0.164033]",-0.164033,England,2020-03-29T01:12:09Z,2020-03-28T21:12:09Z,941
"[{'type_id': 3, 'type': 'pr', 'rank': 3}]",3229753727,1,14175897,1,87.1,,116.0,True,2048.9,209,1153,False,81128009899,,209,Harrods to Chelsea Bridge,3.0,2,VirtualRide,-0.5,London,0,United Kingdom,2048.9,22.4,11.2,51.485919,"[51.485919, -0.149499]",-0.149499,False,17627197,1.7,Harrods to Chelsea Bridge,False,2,False,51.4991,"[51.4991, -0.164138]",-0.164138,England,2020-03-29T01:12:12Z,2020-03-28T21:12:12Z,944
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",3229753727,1,14175897,1,88.0,,119.6,True,514.9,59,1070,False,81128009857,,59,Sloane Groan,2.0,2,VirtualRide,0.5,London,0,United Kingdom,514.9,15.6,13.0,51.491182,"[51.491182, -0.157138]",-0.157138,False,15153340,1.8,Sloane Groan,False,2,False,51.49498,"[51.49498, -0.158259]",-0.158259,England,2020-03-29T01:13:19Z,2020-03-28T21:13:19Z,1011
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",3229753727,1,14175897,1,87.7,,125.0,True,929.4,97,1153,False,81128009923,,97,Sloane Square to Chelsea Bridge,2.0,2,VirtualRide,-0.4,London,0,United Kingdom,929.4,15.6,11.2,51.485919,"[51.485919, -0.149499]",-0.149499,False,17626946,1.0,Sloane Square to Chelsea Bridge,False,2,False,51.492244,"[51.492244, -0.157298]",-0.157298,England,2020-03-29T01:14:04Z,2020-03-28T21:14:04Z,1056
[],3229753727,1,14175897,1,80.3,,113.4,True,2311.9,272,1425,False,81128010209,,272,Chelsea Bridge to Lambeth Bridge,,2,VirtualRide,0.2,London,0,United Kingdom,2311.9,15.6,11.8,51.494384,"[51.494384, -0.1252]",-0.1252,False,15153353,2.1,Chelsea Bridge to Lambeth Bridge,False,2,False,51.485909,"[51.485909, -0.149445]",-0.149445,England,2020-03-29T01:15:41Z,2020-03-28T21:15:41Z,1153
"[{'type_id': 3, 'type': 'pr', 'rank': 2}]",3229753727,1,14175897,1,82.5,,119.7,True,824.8,90,1338,False,81128010015,,90,1 Power,2.0,2,VirtualRide,0.0,London,0,United Kingdom,824.8,12.4,12.0,51.489363,"[51.489363, -0.128225]",-0.128225,False,16268283,0.4,1 Power,False,2,False,51.485308,"[51.485308, -0.137263]",-0.137263,England,2020-03-29T01:17:16Z,2020-03-28T21:17:16Z,1248
[],3229753727,1,14175897,1,71.5,,94.8,True,755.5,103,1429,False,81128010229,,103,Vauxhall Bridge to Lambeth Bridge,,2,VirtualRide,0.4,,0,,755.5,15.6,12.4,51.494588,"[51.494588, -0.125199]",-0.125199,False,17724369,1.8,Vauxhall Bridge to Lambeth Bridge,False,2,False,51.488784,"[51.488784, -0.129484]",-0.129484,,2020-03-29T01:18:34Z,2020-03-28T21:18:34Z,1326
[],3229753727,1,14175897,1,74.4,,94.0,True,217.5,40,1479,True,81128010309,,40,lambeth bridgez,,2,VirtualRide,-0.3,London,0,United Kingdom,217.5,19.4,16.0,51.494358,"[51.494358, -0.121382]",-0.121382,True,13980376,4.9,lambeth bridgez,False,2,False,51.494712,"[51.494712, -0.124441]",-0.124441,England,2020-03-29T01:20:27Z,2020-03-28T21:20:27Z,1439
[],3229753727,1,14175897,1,80.9,,94.1,True,394.5,34,1519,False,81128010317,,34,Stuff and Nonsense!,,2,VirtualRide,-2.9,London,0,United Kingdom,394.5,15.4,4.0,51.494164,"[51.494164, -0.116432]",-0.116432,False,20973300,0.4,Stuff and Nonsense!,False,2,False,51.494266,"[51.494266, -0.120379]",-0.120379,England,2020-03-29T01:21:13Z,2020-03-28T21:21:13Z,1485
[],3229753727,1,14175897,1,81.7,,94.9,True,736.7,68,1564,False,81128010345,,68,SMITE: Freudian Slipway,,2,VirtualRide,-1.4,London,0,United Kingdom,736.7,15.4,4.0,51.494583,"[51.494583, -0.111984]",-0.111984,False,13619319,2.3,SMITE: Freudian Slipway,False,2,False,51.495001,"[51.495001, -0.119786]",-0.119786,England,2020-03-29T01:21:24Z,2020-03-28T21:21:24Z,1496
"[{'type_id': 3, 'type': 'pr', 'rank': 1}]",3229753727,1,14175897,1,81.2,,95.6,True,506.1,41,1543,False,81128010335,,41,Scared of Stairs,1.0,2,VirtualRide,-2.3,London,0,United Kingdom,506.1,15.4,4.0,51.493631,"[51.493631, -0.113274]",-0.113274,False,16798444,0.0,Scared of Stairs,False,2,False,51.494882,"[51.494882, -0.11893]",-0.11893,England,2020-03-29T01:21:30Z,2020-03-28T21:21:30Z,1502
[],3229753727,1,14175897,1,80.0,,90.8,True,2035.2,345,1923,False,81128010503,,345,From the Big Guns to Big Ben,,2,VirtualRide,0.7,London,0,United Kingdom,2035.2,19.4,3.0,51.501176,"[51.501176, -0.126155]",-0.126155,False,13822428,16.3,From the Big Guns to Big Ben,False,2,False,51.495248,"[51.495248, -0.111152]",-0.111152,England,2020-03-29T01:22:46Z,2020-03-28T21:22:46Z,1578
[],3229753727,1,14175897,1,78.7,,89.7,True,545.3,132,1750,False,81128010379,,132,Sub way climb with lead in,,2,VirtualRide,2.1,,0,,545.3,15.4,4.0,51.49488,"[51.49488, -0.11907]",-0.11907,False,20536937,15.0,Sub way climb with lead in,False,2,False,51.493859,"[51.493859, -0.113107]",-0.113107,,2020-03-29T01:23:26Z,2020-03-28T21:23:26Z,1618
[],3229753727,1,14175897,1,79.5,,90.5,True,114.9,72,1755,False,81128010397,,72,Subway Climb,,2,VirtualRide,8.5,London,0,United Kingdom,114.9,15.4,5.6,51.494905,"[51.494905, -0.119342]",-0.119342,False,12802885,15.2,Subway Climb,False,2,False,51.494722,"[51.494722, -0.117714]",-0.117714,England,2020-03-29T01:24:31Z,2020-03-28T21:24:31Z,1683
[],3229753727,1,14175897,1,82.5,,92.9,True,303.4,52,1830,False,81128010415,,52,Lambeth Bridge Short,,2,VirtualRide,0.1,London,0,United Kingdom,303.4,19.4,15.2,51.494701,"[51.494701, -0.124666]",-0.124666,False,17724229,4.6,Lambeth Bridge Short,False,2,False,51.494223,"[51.494223, -0.120371]",-0.120371,England,2020-03-29T01:26:06Z,2020-03-28T21:26:06Z,1778
[],3229753727,1,14175897,1,79.1,,89.5,True,670.9,81,1917,False,81128010437,,81,Lambeth Bridge to Big Ben,,2,VirtualRide,0.1,London,0,United Kingdom,670.9,16.0,14.0,51.500881,"[51.500881, -0.126151]",-0.126151,False,17627080,2.3,Lambeth Bridge to Big Ben,False,2,False,51.494905,"[51.494905, -0.125238]",-0.125238,England,2020-03-29T01:27:04Z,2020-03-28T21:27:04Z,1836
[],3229753727,1,14175897,1,84.4,,127.9,True,4652.5,595,2435,False,81128010795,,595,SOULO Return (London Reverse),,2,VirtualRide,0.1,London,0,United Kingdom,4652.5,29.0,8.6,51.509243,"[51.509243, -0.083784]",-0.083784,False,14010491,6.1,SOULO Return (London Reverse),False,2,False,51.495314,"[51.495314, -0.125279]",-0.125279,England,2020-03-29T01:27:08Z,2020-03-28T21:27:08Z,1840
[],3229753727,1,14175897,1,86.5,,124.2,True,644.8,106,2030,False,81128010555,,106,Whitehall,,2,VirtualRide,1.4,London,0,United Kingdom,644.8,26.2,16.6,51.506927,"[51.506927, -0.127537]",-0.127537,False,12781895,6.6,Whitehall,False,2,False,51.501262,"[51.501262, -0.126152]",-0.126152,England,2020-03-29T01:28:32Z,2020-03-28T21:28:32Z,1924
[],3229753727,1,14175897,1,87.1,,126.0,True,249.6,51,2018,False,81128010525,,51,Horse Guards Hill,,2,VirtualRide,3.8,London,0,United Kingdom,249.6,26.2,16.6,51.506191,"[51.506191, -0.127184]",-0.127184,False,12926070,6.5,Horse Guards Hill,False,2,False,51.504024,"[51.504024, -0.126306]",-0.126306,England,2020-03-29T01:29:15Z,2020-03-28T21:29:15Z,1967
[],3229753727,1,14175897,1,85.4,,126.9,True,318.3,25,2063,False,81128010595,,25,Northumberland Ave - Going Down,,2,VirtualRide,-4.5,London,0,United Kingdom,318.3,23.8,9.6,51.506522,"[51.506522, -0.122559]",-0.122559,False,13040705,-2.8,Northumberland Ave - Going Down,False,2,False,51.507386,"[51.507386, -0.126921]",-0.126921,England,2020-03-29T01:30:26Z,2020-03-28T21:30:26Z,2038
[],3229753727,1,14175897,1,82.0,,122.5,True,5918.5,712,2751,False,81128011289,,712,Trafalgar - Tower Bridge +,,2,VirtualRide,-0.2,London,0,United Kingdom,5918.5,29.0,4.6,51.498443,"[51.498443, -0.075774]",-0.075774,False,21959054,7.0,Trafalgar - Tower Bridge +,False,2,False,51.507359,"[51.507359, -0.126776]",-0.126776,England,2020-03-29T01:30:27Z,2020-03-28T21:30:27Z,2039
[],3229753727,1,14175897,1,86.9,,124.3,True,481.0,56,2121,False,81128010619,,56,A3211 at Northumberland Ave to Waterloo bridge,,2,VirtualRide,1.0,London,0,United Kingdom,481.0,13.8,8.6,51.509925,"[51.509925, -0.118124]",-0.118124,False,19500674,3.1,A3211 at Northumberland Ave to Waterloo bridge,False,2,False,51.506605,"[51.506605, -0.122241]",-0.122241,England,2020-03-29T01:30:53Z,2020-03-28T21:30:53Z,2065
[],3229753727,1,14175897,1,90.0,,154.0,True,947.1,105,2228,False,81128010639,,105,Waterloo Bridge to Blackfriars Bridge,,2,VirtualRide,-0.4,London,0,United Kingdom,947.1,17.6,9.8,51.511019,"[51.511019, -0.104527]",-0.104527,False,17822310,2.9,Waterloo Bridge to Blackfriars Bridge,False,2,False,51.50999,"[51.50999, -0.117887]",-0.117887,England,2020-03-29T01:31:51Z,2020-03-28T21:31:51Z,2123
[],3229753727,1,14175897,1,84.4,,140.4,True,2415.0,305,2451,False,81128011009,,305,Themsen Tempo,,2,VirtualRide,0.2,London,0,United Kingdom,2415.0,29.0,9.6,51.509153,"[51.509153, -0.081153]",-0.081153,False,13981640,6.2,Themsen Tempo,False,2,False,51.510665,"[51.510665, -0.115336]",-0.115336,England,2020-03-29T01:32:14Z,2020-03-28T21:32:14Z,2146
[],3229753727,1,14175897,1,81.4,,136.8,True,901.9,148,2388,False,81128010685,,148,LAST SMALL HILL BEFORE THE FINISH LINE,,2,VirtualRide,2.2,London,0,United Kingdom,901.9,29.0,9.6,51.510279,"[51.510279, -0.089895]",-0.089895,False,17042877,6.0,LAST SMALL HILL BEFORE THE FINISH LINE,False,2,False,51.510993,"[51.510993, -0.102594]",-0.102594,England,2020-03-29T01:33:48Z,2020-03-28T21:33:48Z,2240
[],3229753727,1,14175897,1,78.5,,123.4,True,1070.4,153,2444,False,81128010917,,153,FINAL K TO THE FINISH LINE,,2,VirtualRide,0.1,London,0,United Kingdom,1070.4,29.0,16.6,51.509067,"[51.509067, -0.082363]",-0.082363,False,17042869,6.0,FINAL K TO THE FINISH LINE,False,2,False,51.511207,"[51.511207, -0.097291]",-0.097291,England,2020-03-29T01:34:39Z,2020-03-28T21:34:39Z,2291
[],3229753727,1,14175897,1,81.9,,117.4,True,406.5,40,2443,False,81128010849,,40,London Loop reverse - Final Sprint,,2,VirtualRide,-1.4,London,0,United Kingdom,406.5,26.0,18.4,51.509088,"[51.509088, -0.082563]",-0.082563,False,16558772,3.9,London Loop reverse - Final Sprint,False,2,False,51.509845,"[51.509845, -0.088279]",-0.088279,England,2020-03-29T01:36:31Z,2020-03-28T21:36:31Z,2403
[],3229753727,1,14175897,1,76.9,,101.2,True,1935.1,224,2729,True,81128011197,,224,FIRST 2 KM OF THE REVERSE HILLY LOOP - TO THE BEGINNING OF THE CLIMB - From joining the regular route,,2,VirtualRide,-0.7,London,0,United Kingdom,1935.1,18.4,4.6,51.498858,"[51.498858, -0.074753]",-0.074753,False,17042807,3.6,FIRST 2 KM OF THE REVERSE HILLY LOOP - TO THE BEGINNING OF THE CLIMB - From joining the regular route,False,2,False,51.509764,"[51.509764, -0.074834]",-0.074834,England,2020-03-29T01:38:13Z,2020-03-28T21:38:13Z,2505
[],3229753727,1,14175897,1,84.4,,116.3,True,245.7,29,2578,False,81128011139,,29,Tower Bridge Southern Pass,,2,VirtualRide,0.0,,0,United Kingdom,245.7,16.0,16.0,51.504405,"[51.504405, -0.076099]",-0.076099,False,13423370,0.0,Tower Bridge Southern Pass,False,2,False,51.506406,"[51.506406, -0.074687]",-0.074687,,2020-03-29T01:38:57Z,2020-03-28T21:38:57Z,2549
[],3229753727,1,14175897,1,73.4,,94.6,True,1253.2,147,2721,False,81128011169,,147,Stroke Hard,,2,VirtualRide,-0.8,,0,United Kingdom,1253.2,16.0,4.6,51.498832,"[51.498832, -0.07395]",-0.07395,False,12993134,1.9,Stroke Hard,False,2,False,51.504689,"[51.504689, -0.075893]",-0.075893,,2020-03-29T01:39:22Z,2020-03-28T21:39:22Z,2574
[],3229753727,1,14175897,1,78.1,,107.2,True,385.2,41,2631,False,81128011153,,41,Thames downhill underground,,2,VirtualRide,-2.5,London,0,United Kingdom,385.2,16.0,6.2,51.500908,"[51.500908, -0.076986]",-0.076986,False,22470214,0.0,Thames downhill underground,False,2,False,51.503638,"[51.503638, -0.076667]",-0.076667,England,2020-03-29T01:39:38Z,2020-03-28T21:39:38Z,2590
[],3229753727,1,14175897,1,78.3,,91.8,True,733.6,223,2929,False,81128011345,,223,CIS Hill Work,,2,VirtualRide,3.5,London,0,United Kingdom,733.6,31.2,5.4,51.495581,"[51.495581, -0.07434]",-0.07434,False,13783364,8.6,CIS Hill Work,False,2,False,51.499228,"[51.499228, -0.073077]",-0.073077,England,2020-03-29T01:41:34Z,2020-03-28T21:41:34Z,2706
[],3229753727,1,14175897,1,88.3,,134.0,True,470.7,36,3143,False,81128011355,,36,sprint at the bottom of the hill,,2,VirtualRide,-1.3,London,0,United Kingdom,470.7,10.8,4.6,51.499894,"[51.499894, -0.075272]",-0.075272,False,16711766,0.0,sprint at the bottom of the hill,False,2,False,51.498247,"[51.498247, -0.076046]",-0.076046,England,2020-03-29T01:48:15Z,2020-03-28T21:48:15Z,3107
